#separator:tab
#html:true
#columns:deck	front	back
Anatomie::La région pelvienne chez	Retour au dessin précédent ?	Autour de la vessie en dessous de son col, on met en place les glandes prostatiques en forme de coeur. Elles viennent<br>s’ouvrir dans les rigoles urétérales. On met en place le péritoine sur ces structures.<br>Sur les parois latérales du pelvis, les vaisseaux iliaques externes, donnant naissance aux différents plis, qui limitent le<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Détroit supérieur du pelvis ?	plis du psoas,<br>pli de l’artère iliaque externe<br>pli de la veine iliaque externe<br>Un autre pli qui ne contribue pas à cette limite, sur les côtés latéraux de la vessie:<br>le pli urétéral, vu en enfilade.<br>Sur les culs de sac latérovésicaux, à leur profondeur, l’insertion du dernier élément du cloisonnement du pelvis, la<br>cloison sacro-recto-génito-pubienne. Les deux cloisons sont reliées par la lame intervésicoprostatique<br>Dans la partie supérieur de la lame hypogastrique, on trouve que le<br>canal déférent qui a pris la place de l’uretère. Il s’enroule autour de<br>l’uretère, et va former un repli sur la face latérale de la vessie.<br>Dans ces différentes loges on trouve latéralement les vaisseaux<br>iliaques et les ganglions lymphatiques qui vont drainer les organes.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Ganglions de la région pelvienne chez ?	 Ganglion obturateur de Cruveilhier<br>On délimite les différentes loges : Quand<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	On entre on rencontre successivement ?	 Loge sous cutanée<br> Loge pénienne<br> Le diaphragme urogénital<br> Fosse ischio-rectale<br> Le diaphragme pelvien<br> Loge vésicale<br> Loge prostatique<br> Espace pelvi-sous péritonéal<br>latéral.<br>Dans la cloison sacro-recto-génito-pubienne, On trouve les Artères :<br> Artère vésiculo déférentielle<br> Artère prostatique<br> Dans la fosse ischio rectale, l’Artère honteuse interne<br>avec le nerf honteux.<br> Artère caverneuse, détaché par l’artère honteuse interne<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	En bas, les nerfs qui iront vers les organes érectiles: nerf vésical antérieure, ?	o donnant naissance au nerf érecteur<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La région pelvienne chez	En haut, le nerf vésical latéral ?	o qui donne le Nerf prostatique.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La région pelvienne chez	Le testicule possède 3 artères ?	 Artère testiculaire, branche de l’aorte abdominale,<br>o Détache des boucles artérielles en épingle à<br>cheveux qui entrent dans les cloisons et<br>vascularisent les tubes séminifères<br>o Artères centrales qui entrent dans le médiastinum<br>testis qui vascularisent les cônes efférents.<br>o Artère épididymaire<br> Contre le canal déférent, artère déférentielle.<br>S’anastomose avec l’artère testiculaire.<br> Artère crémasterique, qui s’anastomose avec les<br>précédentes.<br>Au dessus du testicule, un paquet veineux qui s’hypertrophie lorsqu’il devient variqueux, ce qui donne naissance aux varicocèles,<br>des varices sur les veines testiculaires.<br>Le testicule est descendu dans la région inguinale en traversant la paroi abdominale, creusant le canal inguinal. Il a entrainé<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Vascularisation = survie tissulaire. Toute lésion ici est une urgence vitale ou fonctionnelle.</div>
Anatomie::La région pelvienne chez	L’ensemble des six enveloppes du testicule ?	1. Peau, mince, présentant de nombreux poils, en dessous duquel on peut voir les bulbes pileux.<br>2. Le dartos : Un feuillet continu, dans le prolongement du fascia superficialis, équivalent au SMAF (système musculo<br>aponevrotique de la face). Il est tel que quand le paquet testiculaire est confronté au froid, il de replisse. Ceci est distinct<br>du reflexe crémasterien.<br>3. Fascia spermatique externe, constitué de la graisse sous cutanée.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Et les nerfs du parquet testiculaire ?	Cette partie contient les artères du paquet testiculaire :<br>Nerf ilio-inguinal<br>artère honteuse externe supérieur ( artere honteuse externe)<br>Nerf génito-fémoral<br>artère honteuse externe inférieur ( nerf honteuse externe)<br>Nerf scrotal<br>Artère scrotale ( artère honteuse interne)<br>Entre ces deux éléments, le plan du fascia celluleux de Cowper, qui permet en clinique la<br>décortication scrotale<br>4. Le muscle crémaster : Les muscles plats de la paroi abdominale donnent naissance à cette lame musculaire. En pincant la<br>paroi abdominale on observe le reflexe crémasterien somatique qui soulève le testicule.<br>5. Le fascia spermatique interne, l’analogue du fascia transversalis.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::La région pelvienne chez	6. la couche du péritoine ?	Dans le canal inguinal : le ligament de cloquet (un reliquat)<br>Dans la cavité scrotale : la vaginale testiculaire<br> Une prolongation du péritoine pariétal qui a accompagné le testicule<br> Fait apparaitre une espace de glissement sur la face latérale du testicule mais pas la médiale<br> Avec un petit récessus entre l’épididyme et le testicule<br>C’est la cavité de la vaginale qui peut s’hypertrophier dans l’hydrocèle. La cavité de la<br>vaginale testiculaire se dilate à l’intérieur du paquet scrotal, qui reste en<br>communication avec la cavité péritonéale. Donne naissance à un gros scrotum, due à<br>une collection de liquide en communication avec la cavité péritonéale<br>Dans la torsion testiculaire, le testicule tourne et le cordon testiculaire se tord sur luimême. Dans ces conditions, les trois artères du testicule sont interrompues, de même<br>que les veines. La torsion se fait toujours de l’intérieur vers l’extérieur. On fait une<br>échographie, et si l’écho doppler passe il est encore vascularisé. Sinon, il faut détordre<br>le testicule rapidement en le tournant vers l’intérieur.<br>Coupe transversale passant dans<br>le pénis<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Le pénis est constitué de 3 cylindres ?	- 1 inférieur : le corps spongieux,<br>contentant en son centre, l’urètre<br>- 2 supérieurs : les corps caverneux, au<br>côté dorsal du corps spongieux<br>Ceux-çi sont des organes érectiles contenant<br>des cavernes vasculaires, remplit par les<br>branches détachés par l’artère honteuse<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Interne de la région pelvienne chez ?	- L’artère caverneuse, dans le corps<br>caverneux<br>- L’artère bulbospongieuse, dans le<br>corps spongieux, qui devient l’artère<br>musculo-urétrale<br>Il existe des communications entre ces artères, les shunts cavernospongieux. Les médicaments qui<br>facilitent l’érection ont pour effet d’ouvrir ces shunts.<br>Les corps érectiles possèdent à leur périphérie une albuginée, qui une fois tendue, confère à l’érection son<br>caractère turgescent. Les albuginées sont reliés entre-elles, ce qui rend les corps érectiles solidaires.<br>L’albuginée peut devenir fibreuse et rigide, résultant en une érection douloureuse, voir prolongée. Ceci est<br>observé dans le priapisme, et dans la maladie de Laperyronie.<br>L’érection est liée à la turgescence artérielle et veineuse.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Dans les rigoles ?	- Veine inférieur du corps caverneux<br>- Veine bulbospongieuse<br>Ces deux sont en communication avec la veine dominante<br>- Veine dorsale profonde du pénis<br>La veine dorsale du pénis est accompagné par:<br>- L’artère dorsale du pénis<br>- Le nerf dorsal du pénis, terminale du nerf honteux, qui est responsable pour la sensibilité du<br>tubercule génital (le gland)<br>Derrière ces éléments est la sangle du muscle du Houston, qui les comprime, et entretient l’érection par<br>obstruction du retour veineux. Il est situé dans le plan du fascia profond du pénis, prolongement de<br>l’aponévrose périnéale superficielle.<br>Il n’y a pas d’enveloppe analogue au fascia transversalis dans le pénis. L’enveloppe suivante est une<br>couche cellulo-graisseuse, le fascia superficiel du pénis.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::La région pelvienne chez	Il contient de la région pelvienne chez ?	- Les artères honteuses externes supérieures et inférieures<br>- Le nerf ilioinguinal<br>- Le nerf génitofémoral<br>Ces éléments sont responsables pour la vascularisation et la sensibilité du fourreau pénien<br>En dessous, on trouve le dartos (fascia superficialis musculaire) qui rétracte le pénis exposé au froid. Il<br>est suivi par la couche périphérique cutanée (peau).<br>Les grosses veines sous-cutanées saillantes suivent des artères superficielles. Les enveloppes du pénis<br>constituent des lames mobiles qui glissent sur les structures érectiles sous-jacentes.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Éléments du cintre pelvien ?	 les branches ischiopubiennes dans la partie<br>moyenne, qui forment le<br>pubis dans l’angle antérieur<br>du périnée<br> les tubérosités ischiatiques<br>en arrière: représentent les<br>angles latéraux du périnée<br> L’angle postérieur est<br>représenté par l’hameçon<br>coccygien.<br>Face médiale des cuisses, avec la position en abduction, saillie des muscles :<br> long adducteur<br> gracile<br> ischio-jambiers (partant de la tubérosité ischiatique)<br> Ces muscles sont séparés par des fossettes qui laissent passer des vaisseaux et des nerfs.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Contenu fente vulvaire ?	La fente vulvaire laisse voir dans sa partie antérieure le tubercule clitoridien. Derrière celui-ci, on observe la<br>partie saillante du tubercule urinaire avec le méat urétral, qui se trouve devant l’ostium vaginal, ovalaire. Au<br>sein de l’ostium vaginal se trouve la membrane hyménale (sur notre dessin la femme a été déflorée). L’orifice<br>vaginal ouvert laisse voir la paroi vaginale postérieure ridée.<br>De part et d’autre du tubercule urinaire, se trouvent les orifices des glandes de Skene, équivalentes des<br>glandes de Tyson au niveau du sillon balano-préputial. Ce sont des glandes apocrines qui engendrent des<br>sécrétions dans la partie antérieure vulvaire.<br>De part et d’autre de l’ostium vaginal, 2 orifices postérieurs = glandes bulbo-vaginales de Bartholin,<br>équivalentes des glandes de Cowper.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le contenu définit la fonction de la loge. Attention aux éléments nobles (nerfs/vaisseaux).</div>
Anatomie::Le pelvis féminin	Petites levres = nymphes ?	La fente vulvaire est délimitée par les petites lèvres dont la commissure antérieure se divise en Y pour<br>former au-dessus du clitoris le capuchon du clitoris, équivalent du prépuce. En dessous, se trouve un repli<br>inférieur qui relie le clitoris à la face inférieure de la fente vulvaire : Frein du clitoris, homologue du frein<br>du pénis. Ensuite, les petites lèvres déploient leurs replis de part et d’autre de la fente vulvaire. Les petites<br>lèvres ont un Epithélium épidermoïde, pseudo-muqueux ; ce sont des structures cutanées. (Forment des<br>cancers cutanés).<br>Les petites lèvres se réunissent en arrière : forment la fourchette vulvaire = commissure inter-labiale<br>mineure entre les lèvres mineures.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Grandes levres de le pelvis féminin ?	Latéralement, on retrouve le pli scrotal qui est le pli de la grande lèvre : est un scrotum masculin qui ne<br>s’est pas rempli de la gonade. Se réunissent devant le clitoris pour former une commissure inter-labiale<br>antérieure. En arrière se trouve la commissure inter-labiale postérieure.<br>Un sillon se trouve entre les grandes et petites lèvres : sillon interlabial<br>L’Espace situé entre les petites lèvres est l’espace inter-nymphéal<br>Entre la fourchette vulvaire formée par la réunion des petites lèvres et la commissure inter-labiale<br>postérieure, se trouve une dépression : fosse naviculaire ou scaphoïde.<br>Organe érectile à la profondeur de la grande lèvre : bulbe du vagin. Il devient turgescent lors de la phase<br>d’excitation précoïtale. Cache à sa profondeur la glande bulbo-vaginale de Bartholin (se trouve donc à la<br>profondeur du bulbe, à son du côté médial). La glande de Batholin est le siège fréquent d’abcès chez les<br>femmes en activité sexuelle, lié à une infection de la glande, caractérisé par la tuméfaction de la grande<br>lèvre. Traitement : incision dans la commissure inter-labiale pour vidanger cet abcès. La glande de<br>Bartholin a pour rôle de déverser dans la fente vulvaire le liquide humidifiant produit lors de la phase<br>d’excitation pré-coïtal. Chez les femmes fontaines, donne une pseudo-éjaculation via la contraction du<br>périnée sur cette glande).<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	L’ensemble de la région est innervée par des nerfs venant de la région inguinale ?	 Nerf ilioinguinal<br> Nerf génitofémoral<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::Le pelvis féminin	On introduit le spéculum (valves ant et post) dans la filière vaginale pour ?	ouvrir la filière vaginale.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	En endovaginal de le pelvis féminin ?	On observe<br> La paroi vaginale postérieure<br> Le fornix vaginal : dans le fond,<br>où se prolabe le col utérin<br>(arrondi, on parle de museau de la<br>tanche : partie du col luisant,<br>rougeâtre. Muqueuse périphérique<br>entoure le canal cervical, siège de<br>la métaplasie qui préfigure parfois<br>le cancer du col. Le col de l’utérus<br>est entouré par cul de sac qui est<br>appelé en clinique le fornix. C’est<br>ici que l’on fait les prélèvements<br>du frottis vaginal, dans cds<br>postérieur en particulier POUR le<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Fornix vaginalis de le pelvis féminin ?	Cavité aveugle qui entoure devant et<br>derrière et sur les côtés le col.<br>Quand on pousse en AVANT, en mettant le doigt dans le fornix vaginalis, on se retrouve sur la face postérieure de la<br>vessie et de l’urètre. Une douleur en appuyant dans le fornix antérieur évoque une cystite ou une urétrite ; fréquente dans<br>les infections urinaires chez la femme.<br>Quand on pousse en ARRIERE, on est en rapport avec le rectum. On est en rapport avec le cul de sac de douglas.<br>Irritation péritonéale qu’on trouve en particulier dans grossesse extra utérine OU infections du pelvis féminin.<br>Latéralement (à 15 mm du fornix vaginal latéral), on est en rapport avec l’uretère et l’artère utérine.<br> Lors de la grossesse, on peut sentir les pulsations de l’artère utérine.<br> Si la malade fait une crise de migration de lithiases urinaires ; l’appui dans ce fornix vaginal latéral va provoquer un<br>cri qui traduit une atteinte urétérale.<br>Dans la paroi vaginale post, comme dans la paroi vaginale ant, de part et d’autre du fornix : élévation muqueuse longitudinale<br>= colonne du vagin (en existe une ant (on ne la voit pas ; s’appelle la crête urétrale car correspond au trajet de l’urètre) et une<br>post). Se dédouble à son extrémité, et donne naissance au trigone du vagin (il en existe un ant caché par la valve du spéculum<br>et un post). Correspondent en AR à l’ampoule rectale, trigone rectal, et en AV au trigone vésical.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	On met en place l5, foramen ?	obturé. Ligament subpubien.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Entres les 2 derniers ligaments ?	canal anal, avec son inflexion =<br>incisure du cap anal, qui se casse<br>sous l’épine sciatique. Cette<br>cassure est liée à la sangle du<br>muscle élévateur de l’anus (s’insère sur le ligament ano-cy)  tire le cap anal vers l’avant, ce qui<br>provoque son inflexion. L’élévateur de l’anus est donc l’élément dynamique qui va supporter l’ensemble<br>des viscères féminin.<br>En regard du foramen obturé, on met la vessie (dans la région obturatrice). Est un organe sur lequel vient<br>reposer l’utérus.<br>Vagin ; s’applique à la face postérieure de la vessie. C'est un étui fibreux avec une paroi antérieure,<br>convexe, et puis concave. La paroi postérieure est constituée en sens inverse. Repose sur le cap anal.<br>Donne naissance au fornix Vaginalis = cds postérieur qui se met en regard de la base de l’épine sciatique.<br>Dans le cul de sac prend place l’utérus dont le col se positionne en regard de l’épine sciatique et dont le<br>corps se positionne en tombant sur face supérieure de la vessie. Le col utérin regarde vers l’AR.<br>Le point central (point central de CALINA) qui est celui sur lequel est centré l’utérus est situé à la base de<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	 position normale de l’uterus ?	 l’utérus est fléchi sur lui-même – se renverse vers l’AV (axe<br>du corps est fléchit en AV sur axe du col) : antéflexion,<br> l'axe du col tombe en AV par rapport à la verticale:<br>antéversion.<br>Cette position est liée à la Rétraction qu’effectue sur le col, un ligament postérieur = ligament sacro-utérin.<br>Il tire le col vers l’arrière.<br>Du fond de l’utérus part un autre ligament qui descend dans la région inguinale (// canal déférent homme) :<br>Ligament rond de l’utérus qui tire le fond vers l’avant.<br> Ces 2 ligaments forment un Couple de force<br>L’ouraque relie le sommet de la vessie à la cicatrice ombilicale. Intervient dans la statique vésicale qui elle<br>intervient dans la statique utérine (car l’utérus repose sur la face supérieure de la vessie ; Quand la vessie se<br>remplit, l’utérus se relève ; lorsqu’elle se vide : il tombe sur elle)<br>Corps tombe sur face post vessie<br> Col tombe sur face post vagin<br>Le vagin repose sur la face supérieure du cap anal qui lui-même repose sur le centre fibreux du périnée tiré<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	 muscle ischio-clitoridien ?	recouvre la branche<br>ischiopubienne et s’incline sur le corps caverneux du clitoris<br> Muscle bulbovaginal : recouvre le bulbe du vagin.<br>Ces éléments se rejoignent sur le centre fibreux du périnée= tendon commun de l’appui de ces masses musculaires à la jonction entre périnée<br>ANT et POST. Ces muscles sont recouverts par la lame aponévrotique de l’aponévrose périnéale superficielle (recouvre les différentes faces<br>musculaires et donne naissance à un triangle aponévrotique : triangle bulbovaginal, ou bulboclitoridien). En dessous l’aponévrose périnéale<br>profonde (appuyée sur le BL de la branche ischio-pubienne).<br><br><br><br><br>Le Muscle transverse profonde du périnée = muscle de Gutry. Entouré par aponévrose périnéale profonde à sa face<br>superficielle et profonde ( constitue l’aponévrose périnéale moyenne, ou diaphragme urogénital) qui se rejoignent en AV<br>pour former le ligament transverse du périnée = de Grégoire.<br>Rasant les formations vulvaires, le sphincter strié de l’urètre (intervient dans continence urétral)<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> L'action du muscle découle de son orientation et de ses insertions. Imagine la contraction.</div>
Anatomie::Le pelvis féminin	Dernier plan musculaire ?	Elévateur de l’anus, entouré par le diaphragme pelvien.<br>Donne naissance par ses bords médiaux à la boutonnière des releveurs (écrasent en se contractant la filière vaginale et urinaire ; peut être à<br>l’origine d’un enclavement de tout ce qui peut être introduit dans le vaginPENIS CAPTIVUS), et ferme en profondeur l’ensemble de la<br>musculature du périnée. Sangle musculaire qui intervient dans la cassure du cap anal et dans le soutient de l’ensemble des viscères du pelvis.<br>Musculature essentielle car elle supporte les organes génitaux (évite le prolapsus);<br>elle est soumise à une distension énorme lors de l’accouchement ; pour éviter son<br>déchirement on effectue sa section orientée à partir de la partie centrale : centre<br>fibreux du périnée en direction latérale : EPISIOTOMIE (section des masses<br>musculaires qui prévient leur déchirure). Ensuite : on répare les éléments musculaires<br>>< faiblesse majeure de soutien.<br>Dans la fosse ischio-rectale courent des vaisseaux et des nerfs :<br>Artère honteuse interne passe dans la fente, chemine sur le<br>pelvis, et donne naissance à<br> Artère rectale inférieure<br><br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Connaître les plans successifs est le guide indispensable du geste chirurgical.</div>
Anatomie::Le pelvis féminin	Nerfs de le pelvis féminin ?	Le nerf honteux passe dans la fosse ischiorectale.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Le nerf est le messager. Un déficit précis permet un diagnostic topographique sûr avant toute imagerie.</div>
Anatomie::Le pelvis féminin	Les 2 fornix ont été positionnés ?	Le fornix vaginal postérieur remonte considérablement jusqu’à la face postérieure de l’utérus<br>Le fornix vaginal antérieur est nettement moins important.<br>Le col de l’utérus avec l’orifice cervical regarde légèrement en arrière. Le fond de l’utérus repose pratiquement<br>transversalement sur la face supérieure de la vessie.<br>En arrière on positionne le rectum avec sa forme caractéristique.<br>L’orifice anal est situé on arrière. On dessine alors le relief glutéal<br>et la racine de la cuisse. La peau antérieure donne naissance au<br>mont de vénus lequel se termine par la fente vulvaire qui est<br>délimitée par les deux petites lèvres. On représente la petite<br>commissure des petites lèvres autour du clitoris, recourbé comme<br>un hameçon, dont le gland (partie dilatée) vient se positionner entre<br>son frein et son capuchon.<br>Dans la fente s’abouche l’orifice urinaire puis l’orifice vaginal<br>puis la région de la fosse scaphoïde (=Naviculaire).<br>On redessine ensuite le repli de la grande lèvre avec son repli<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Présacrée qui contient ?	l’Artère Sacrale Médiane qui donne l’Artère Rectale Postérieure ;<br>les ganglions lymphatiques de la chaine présacrée (non représentés) ;<br>les ganglions du promontoire (non représentés) ;<br>les ganglions subaortiques (non représentés).<br>En arrière du rectum, on a le fascia<br>recti qui limite la loge dite « retrorectale » c’est un plan de<br>glissement à la face postérieure du<br>rectum, c’est une sysarchose<br>(même chose qu’à la face<br>postérieure du pharynx). Devant le<br>rectum, le prolongement de<br>l’aponévrose périnéale profonde<br>donne naissance au septum rectovaginal de Denonvilliers. Entre<br>les deux feuillets se trouve le<br>muscle transverse profond. Voilà<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Les vaisseaux du rectum ?	 Artère sacrale médiane dans la loge postérieure,<br> Artère rectale supérieure qui descendent dans le méso-rectum et qui vascularisent la partie supérieure<br>du rectum,<br> Artère rectale moyenne vascularise sa parie moyenne,<br>Les vaisseaux de l'utérus<br> Artère rectale inférieur vascularisation du canal anal.<br> Artère utérine : elle rentre<br>dans le ligament large.<br>Les vaisseaux de la vessie<br> Artères vaginales qui<br> Artère Vésicale Supérieure vient de l'ombilicale<br>vascularisent le vagin.<br> Artère Vésicale Postérieure (non représenté) vient de l'artère rectale moyenne<br> Artère Vésicale Inférieure (non représenté) vient de l'artère génito-vésicale<br> Artère Vésicale Antérieure dans le prolongement de la terminaison de l’Artère Honteuse Interne qui<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	On représente l’utérus en vue antérieure ?	On a extrait l’utérus, le vagin et les ovaires de la cavité pelvienne.<br>Au centre l’utérus, petit organe,<br>7cm de hauteur, 4 cm largeur, 2-3<br>cm d’épaisseur. On représente sa<br>partie supérieure = le fond utérin<br>(aveugle), sa partie inférieure = le<br>col utérin, perforé à son sommet<br>par le canal cervical, la portion<br>intermédiaire rétrécie est<br>l’isthme utérin. Les deux<br>extrémités prennent le nom de<br>cornes utérines. Il y a une corne<br>gauche et une corne droite.<br>Lorsque l’on ouvre l’utérus, on<br>peut voir, à l’intérieur du<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
Anatomie::Le pelvis féminin	Ce mur présente ?	un cavum utérin au<br>centre de l’utérus, où le<br>fond est très épais.<br>une petite dilatation au<br>niveau de l’isthme<br>qu’on appelle le sinus<br>utérin.<br>Des plis palmés au<br>niveau du canal<br>cervical.<br>Au deux extrémités des cornes prennent naissances les deux trompes utérines.<br>On met en place l’étui vaginal qui vient s’ouvrir à la fente vulvaire. Semblable à un étui à lunettes, il est fermé avec la paroi<br>antérieure accolée sur la paroi postérieure, lorsque le vagin est vide. Il s’ouvre pour devenir cylindrique lorsque le vagin est<br>rempli.<br><br><div style='color: #2c3e50; border-top: 1px solid #ccc; padding-top: 10px; font-size: 0.9em; font-style: italic;'><i>Réflexion de Jules :</i> Structure essentielle de la région. Visualise bien ses rapports 3D.</div>
